id,pred,truth
939,11332.177734375,11342.909999999998
940,11315.41796875,11323.23
941,11340.3271484375,11352.89
942,11352.650390625,11361.190000000002
943,11335.37109375,11350.720000000001
944,11336.431640625,11346.0
945,11333.5107421875,11343.33
946,11336.6044921875,11350.24
947,11361.580078125,11365.8
948,11365.25,11377.309999999998
949,11369.771484375,11376.75
950,11385.1591796875,11396.93
951,11386.072265625,11397.47
952,11367.40625,11378.57
953,11373.2265625,11382.02
954,11375.8701171875,11388.330000000002
955,11365.8447265625,11375.67
956,11371.03125,11384.01
957,11367.2470703125,11377.08
958,11370.9375,11382.68
959,11386.4736328125,11397.159999999998
960,11392.271484375,11398.3
961,11436.482421875,11449.999999999998
962,11442.2939453125,11449.059999999998
963,11445.7939453125,11457.72
964,11425.591796875,11432.53
965,11423.876953125,11433.32
966,11428.4287109375,11439.12
967,11400.8193359375,11409.120000000003
968,11414.169921875,11425.33
969,11408.4580078125,11419.89
970,11419.373046875,11428.13
971,11416.3505859375,11426.61
972,11426.6181640625,11436.859999999999
973,11412.646484375,11425.6
974,11425.884765625,11439.62
975,11435.21484375,11448.0
976,11460.3056640625,11471.04
977,11432.1318359375,11442.7
978,11428.1494140625,11440.63
979,11446.8271484375,11455.55
980,11453.7783203125,11460.26
981,11454.078125,11465.199999999999
982,11445.8505859375,11458.01
983,11466.6640625,11477.29
984,11463.8154296875,11473.79
985,11437.2294921875,11448.34
986,11447.58984375,11455.249999999998
987,11434.8154296875,11445.349999999999
988,11427.1826171875,11436.93
989,11434.9658203125,11449.999999999998
990,11442.3056640625,11453.69
991,11457.3349609375,11465.94
992,11454.427734375,11461.9
993,11456.2236328125,11468.46
994,11473.0400390625,11478.59
995,11509.1611328125,11519.97
996,11474.4501953125,11487.65
997,11470.9609375,11484.64
998,11464.24609375,11476.01
999,11459.423828125,11471.71
1000,11445.8720703125,11457.72
1001,11457.41015625,11469.88
1002,11419.298828125,11430.72
1003,11417.9755859375,11429.599999999999
1004,11437.66796875,11451.46
1005,11432.072265625,11444.72
1006,11425.640625,11438.71
1007,11437.75,11450.780000000002
1008,11432.482421875,11446.12
1009,11445.7001953125,11458.330000000002
1010,11446.10546875,11455.039999999999
1011,11455.2958984375,11467.35
1012,11459.1455078125,11469.4
1013,11461.033203125,11470.77
1014,11455.9365234375,11464.91
1015,11475.3671875,11492.37
1016,11461.421875,11470.0
1017,11472.087890625,11486.52
1018,11474.8125,11487.55
1019,11473.138671875,11480.76
1020,11511.0625,11523.21
1021,11514.2724609375,11521.98
1022,11647.1630859375,11660.000000000002
1023,11639.3828125,11650.179999999998
1024,11652.2158203125,11664.310000000001
1025,11650.20703125,11665.0
1026,11676.96875,11685.0
1027,11809.2431640625,11818.28
1028,11764.384765625,11775.09
1029,11758.0419921875,11768.77
1030,11751.19921875,11761.15
1031,11727.83984375,11734.4
1032,11737.91796875,11746.58
1033,11668.6328125,11672.5
1034,11693.533203125,11697.51
1035,11688.1396484375,11698.73
1036,11684.51171875,11691.68
1037,11716.1015625,11730.31
1038,11715.611328125,11725.36
1039,11750.4951171875,11761.96
1040,11741.365234375,11755.01
1041,11734.359375,11742.63
1042,11730.861328125,11746.6
1043,11753.0078125,11764.140000000001
1044,11732.57421875,11744.56
1045,11715.75390625,11726.91
1046,11695.150390625,11701.0
1047,11682.8251953125,11695.000000000002
1048,11706.458984375,11716.75
1049,11715.01953125,11727.46
1050,11706.5224609375,11718.29
1051,11733.177734375,11740.3
1052,11747.2578125,11756.879999999997
1053,11711.390625,11722.529999999999
1054,11742.8359375,11752.84
1055,11752.826171875,11763.72
1056,11767.7529296875,11781.34
1057,11781.9873046875,11795.900000000001
1058,11830.173828125,11843.44
1059,11731.966796875,11740.13
1060,11738.1396484375,11748.76
1061,11736.1171875,11743.29
1062,11755.4033203125,11762.17
1063,11789.880859375,11800.000000000002
1064,11784.662109375,11795.4
1065,11830.8017578125,11845.04
1066,11809.2392578125,11815.89
1067,11767.244140625,11778.31
1068,11859.8916015625,11871.98
1069,11870.1787109375,11882.87
1070,11854.9267578125,11869.46
1071,11916.78125,11934.46
1072,11912.61328125,11925.62
1073,11913.2939453125,11923.03
1074,11961.7294921875,11981.0
1075,11919.8720703125,11933.64
1076,11931.787109375,11939.89
1077,11960.7734375,11970.54
1078,11963.58984375,11968.86
1079,11971.4970703125,11973.98
1080,11937.9375,11940.75
1081,11964.578125,11970.249999999998
1082,11947.4189453125,11963.14
1083,11916.0302734375,11925.0
1084,11883.5556640625,11895.77
1085,11894.8681640625,11908.5
1086,11915.5927734375,11928.32
1087,11914.5185546875,11929.89
1088,11935.6484375,11942.02
1089,11954.9375,11966.85
1090,11934.7822265625,11942.48
1091,11911.400390625,11921.11
1092,11935.654296875,11947.2
1093,11986.837890625,11995.0
1094,12016.349609375,12029.670000000002
1095,11996.318359375,12008.7
1096,12022.060546875,12038.74
1097,12110.7958984375,12123.910000000002
1098,12221.3486328125,12229.41
1099,12186.935546875,12201.720000000001
1100,12290.2724609375,12305.58
1101,12281.2001953125,12294.5
1102,12246.525390625,12260.17
1103,12236.4619140625,12250.0
1104,12269.0361328125,12278.510000000002
1105,12239.6171875,12250.15
1106,12189.373046875,12199.87
1107,12177.107421875,12190.56
1108,12171.93359375,12176.94
1109,12148.939453125,12160.0
1110,12194.009765625,12204.9
1111,12196.7197265625,12204.81
1112,12219.875,12231.4
1113,12223.2060546875,12229.58
1114,12192.63671875,12202.920000000002
1115,12343.23828125,12350.000000000002
1116,12349.21875,12357.11
1117,12414.2958984375,12424.15
1118,12385.5625,12397.5
1119,12479.9619140625,12490.75
1120,12735.8349609375,12747.3
1121,12747.1708984375,12749.89
1122,12663.46875,12681.22
1123,12740.603515625,12748.06
1124,12851.154296875,12845.84
1125,12831.55859375,12840.4
1126,12832.5556640625,12843.02
1127,12775.171875,12784.18
1128,12756.80859375,12767.7
1129,12784.60546875,12790.37
1130,12763.412109375,12770.0
1131,12690.0078125,12702.2
1132,12737.4150390625,12740.11
1133,12849.796875,12856.5
1134,12884.13671875,12882.42
1135,12908.533203125,12926.83
1136,13060.046875,13069.39
1137,13209.7158203125,13216.17
1138,12866.4736328125,12867.79
1139,12796.376953125,12802.67
1140,12871.5810546875,12873.1
1141,12916.47265625,12926.09
1142,12894.2890625,12904.050000000001
1143,12859.0859375,12862.97
1144,12726.0615234375,12737.0
1145,12796.4736328125,12808.69
1146,12775.416015625,12786.41
1147,12726.03125,12734.0
1148,12727.369140625,12736.14
1149,12753.2177734375,12759.6
1150,12778.619140625,12795.57
1151,12761.009765625,12769.81
1152,12807.4814453125,12819.21
1153,12806.5693359375,12818.78
1154,12796.31640625,12806.12
1155,12753.2177734375,12773.450000000003
1156,12821.29296875,12834.650000000001
1157,12816.4765625,12827.89
1158,12846.34375,12867.51
1159,12866.9609375,12880.44
1160,12946.67578125,12961.959999999997
1161,12950.26171875,12964.92
1162,12993.052734375,12999.99
1163,12976.1513671875,12985.74
1164,12854.7578125,12865.28
1165,12850.9150390625,12864.96
1166,12944.1650390625,12961.23
1167,12930.947265625,12945.14
1168,12874.3408203125,12890.83
1169,12929.884765625,12944.87
1170,12952.5634765625,12959.69
1171,12943.943359375,12956.05
1172,12970.8505859375,12976.0
1173,13054.4638671875,13067.41
1174,13037.7001953125,13046.64
1175,13046.9677734375,13069.09
1176,13019.0517578125,13030.92
1177,13047.287109375,13055.309999999998
1178,13145.626953125,13159.0
1179,13084.01171875,13091.849999999999
1180,13137.8447265625,13147.2
1181,13120.7451171875,13125.19
1182,13140.40625,13154.52
1183,13129.4775390625,13150.02
1184,13156.96875,13171.070000000002
1185,13000.9345703125,13012.29
1186,12996.189453125,13005.340000000002
1187,12968.63671875,12983.26
1188,12904.087890625,12918.91
1189,12919.8076171875,12931.48
1190,12930.5791015625,12941.140000000001
1191,12900.9951171875,12917.54
1192,12939.4609375,12952.39
1193,12987.1220703125,13001.09
1194,12980.501953125,12994.47
1195,12967.0712890625,12976.819999999998
1196,12930.947265625,12938.17
1197,12922.640625,12934.12
1198,12951.6376953125,12957.750000000002
1199,12979.8212890625,12992.619999999999
1200,12947.962890625,12957.14
1201,12871.919921875,12887.38
1202,12882.109375,12898.91
1203,12886.3095703125,12891.27
1204,12933.248046875,12948.83
1205,12911.6484375,12924.290000000003
1206,12954.9462890625,12972.58
1207,12952.5634765625,12959.22
1208,12969.431640625,12980.04
1209,13012.81640625,13029.290000000003
1210,12985.3681640625,12993.4
1211,12957.4501953125,12971.93
1212,12952.83203125,12963.35
1213,12970.4189453125,12985.0
1214,13009.2685546875,13015.0
1215,12949.990234375,12965.87
1216,12928.275390625,12943.540000000003
1217,12934.1298828125,12942.23
1218,12928.0849609375,12944.4
1219,12922.3212890625,12932.179999999998
1220,12816.4296875,12833.69
1221,12787.7431640625,12797.429999999998
1222,12799.998046875,12808.42
1223,12788.0068359375,12798.8
1224,12819.009765625,12842.329999999998
1225,12859.25,12863.06
1226,12864.6083984375,12872.92
1227,12925.001953125,12929.93
1228,12911.49609375,12926.14
1229,12929.0537109375,12939.85
1230,12892.0791015625,12906.46
1231,12905.8359375,12914.78
1232,12929.2158203125,12946.100000000002
1233,12941.623046875,12949.22
1234,12961.353515625,12970.22
1235,12932.3037109375,12941.59
1236,12890.3505859375,12898.78
1237,12913.556640625,12921.78
1238,12950.783203125,12957.14
1239,12960.9736328125,12972.88
1240,12989.3076171875,12996.05
1241,12974.78515625,12993.24
1242,12987.1220703125,12999.11
1243,12969.3955078125,12980.09
1244,12986.27734375,12998.7
1245,12966.6630859375,12981.31
1246,12967.6630859375,12980.08
1247,12963.13671875,12980.67
1248,12951.7880859375,12965.92
1249,12956.3427734375,12970.5
1250,12961.8134765625,12973.63
1251,12924.1611328125,12932.76
1252,12924.1611328125,12932.76
1253,12942.36328125,12950.97
1254,12945.8232421875,12962.57
1255,12949.869140625,12963.550000000001
1256,12982.1533203125,12996.06
1257,12974.634765625,12992.55
1258,12993.5322265625,13010.0
1259,12991.7353515625,13006.81
1260,12982.4892578125,12996.7
1261,12974.76953125,12992.5
1262,12974.634765625,12992.39
1263,12983.9775390625,13001.449999999999
1264,13002.275390625,13008.08
1265,13061.4794921875,13079.22
1266,13124.087890625,13135.05
1267,13109.6767578125,13117.3
1268,13057.0712890625,13068.25
1269,13082.146484375,13097.79
1270,13122.7314453125,13127.2
1271,13127.6962890625,13145.01
1272,13110.8955078125,13124.35
1273,13113.1708984375,13122.08
1274,13112.44921875,13124.45
1275,13116.177734375,13132.25
1276,13126.0380859375,13139.03
1277,13115.7578125,13119.18
1278,13126.7158203125,13143.74
1279,13069.5126953125,13083.95
1280,13078.892578125,13094.13
1281,13072.2822265625,13080.670000000002
1282,13072.66015625,13083.78
1283,13112.9951171875,13122.73
1284,13097.70703125,13110.81
1285,13126.7587890625,13137.65
1286,13121.044921875,13135.43
1287,13136.6318359375,13147.64
1288,13152.89453125,13166.0
1289,13126.7724609375,13137.59
1290,13150.0947265625,13163.28
1291,13288.7392578125,13303.83
1292,13297.1201171875,13311.19
1293,13305.98828125,13319.37
1294,13279.134765625,13290.03
1295,12970.73046875,12969.86
1296,13007.7529296875,13018.740000000002
1297,13020.5654296875,13028.86
1298,13046.7353515625,13057.85
1299,13030.0390625,13046.07
1300,12985.0869140625,13003.17
1301,13026.6171875,13033.69
1302,12978.6064453125,12993.55
1303,12997.341796875,13006.22
1304,12954.8251953125,12972.090000000002
1305,12975.150390625,12994.01
1306,12930.6318359375,12943.540000000003
1307,12954.1142578125,12969.25
1308,12970.8779296875,12991.340000000002
1309,12966.62890625,12985.06
1310,13002.2001953125,13015.17
1311,12986.07421875,12998.55
1312,12987.80078125,13001.88
1313,12987.673828125,13001.54
1314,12983.751953125,12996.49
1315,12950.7294921875,12958.81
1316,12983.3720703125,12995.49
1317,12994.966796875,13012.53
1318,13008.677734375,13019.47
1319,13002.2021484375,13019.26
1320,12976.1513671875,12985.71
1321,12987.171875,13000.23
1322,13004.3359375,13020.67
1323,13036.513671875,13048.0
1324,13036.513671875,13048.81
1325,13015.6103515625,13029.82
1326,13016.9912109375,13013.39
1327,13033.6025390625,13049.95
1328,12988.1171875,13001.98
1329,13011.67578125,13016.05
1330,13021.1044921875,13035.980000000001
1331,13025.11328125,13039.09
1332,13004.3359375,13014.640000000001
1333,13039.9072265625,13053.38
1334,13075.8701171875,13080.39
1335,13056.326171875,13075.51
1336,13101.6875,13121.1
1337,13079.072265625,13092.2
1338,13098.6259765625,13107.98
1339,13098.6259765625,13112.980000000001
1340,13059.3291015625,13079.05
1341,13099.8671875,13113.28
1342,13133.9365234375,13145.65
1343,13090.4814453125,13107.25
1344,13080.8515625,13093.76
1345,13079.55078125,13088.08
1346,13042.724609375,13058.599999999999
1347,13023.51953125,13037.59
1348,12977.9619140625,12988.98
1349,13049.6142578125,13061.82
1350,13060.697265625,13071.97
1351,13087.96875,13099.999999999998
1352,13057.8701171875,13073.71
1353,13100.22265625,13115.0
1354,13167.3935546875,13177.599999999999
1355,13134.36328125,13152.239999999998
1356,13112.1787109375,13124.0
1357,13130.6494140625,13139.230000000001
1358,13191.814453125,13204.28
1359,13214.6171875,13222.579999999998
1360,13186.259765625,13201.499999999998
1361,13176.6572265625,13185.0
1362,13097.779296875,13116.34
1363,12981.451171875,12990.949999999999
1364,12978.365234375,12986.97
1365,12859.0859375,12868.26
1366,12884.453125,12900.000000000002
1367,12866.5888671875,12888.23
1368,12936.478515625,12954.65
1369,12956.2763671875,12973.45
1370,12980.033203125,12999.38
1371,12987.3056640625,13013.35
1372,13033.5380859375,13043.5
1373,13008.130859375,13021.65
1374,13034.5361328125,13047.79
1375,13026.998046875,13033.74
1376,13021.5791015625,13038.47
1377,13041.6533203125,13051.53
1378,13064.2626953125,13076.72
1379,13054.6533203125,13066.73
1380,13108.09375,13123.47
1381,13092.984375,13100.65
1382,13071.625,13081.94
1383,13078.6171875,13094.34
1384,13099.8671875,13112.47
1385,13061.2841796875,13078.31
1386,13084.15625,13089.940000000002
1387,13080.8515625,13089.0
1388,13095.0400390625,13107.66
1389,13129.876953125,13137.14
1390,13083.2080078125,13089.940000000002
1391,13083.03125,13093.209999999997
1392,13079.9638671875,13089.080000000002
1393,13087.744140625,13101.87
1394,13099.8671875,13114.64
1395,13135.275390625,13154.71
1396,13144.18359375,13158.13
1397,13139.6201171875,13150.31
1398,13105.306640625,13118.75
1399,13134.185546875,13150.0
1400,13188.8564453125,13204.76
1401,13248.6279296875,13261.15
1402,13425.8310546875,13445.11
1403,13427.455078125,13446.44
1404,13397.90625,13415.87
1405,13378.33984375,13393.54
1406,13412.4111328125,13427.84
1407,13391.2607421875,13401.17
1408,13346.0048828125,13361.769999999999
1409,13390.08984375,13405.700000000003
1410,13449.828125,13463.86
1411,13590.060546875,13607.41
1412,13579.2861328125,13596.58
1413,13638.728515625,13659.45
1414,13623.8056640625,13641.78
1415,13679.744140625,13692.39
1416,13571.3837890625,13577.37
1417,13656.97265625,13655.96
1418,13642.0078125,13650.83
1419,13658.4140625,13672.81
1420,13680.3173828125,13685.39
1421,13616.0673828125,13620.03
1422,13687.95703125,13692.93
1423,13685.169921875,13702.0
1424,13669.2529296875,13677.61
1425,13720.359375,13736.88
1426,13684.8642578125,13691.6
1427,13634.015625,13647.9
1428,13690.7734375,13708.689999999999
1429,13715.6494140625,13721.0
1430,13686.5888671875,13697.3
1431,13711.9638671875,13721.44
1432,13757.984375,13773.72
1433,13834.8671875,13850.0
1434,13804.21875,13823.57
1435,13773.5986328125,13788.83
1436,13745.798828125,13760.0
1437,13746.8896484375,13755.62
1438,13724.16015625,13738.25
1439,13717.3564453125,13730.01
1440,13750.31640625,13765.06
1441,13706.7822265625,13719.999999999998
1442,13585.478515625,13602.590000000002
1443,13669.4521484375,13674.159999999998
1444,13669.9599609375,13685.5
1445,13678.9287109375,13693.53
1446,13642.556640625,13655.06
1447,13587.8037109375,13605.66
1448,13588.869140625,13603.0
1449,13559.2109375,13569.499999999998
1450,13405.4130859375,13426.14
1451,13322.0205078125,13325.87
1452,13245.037109375,13252.87
1453,13275.455078125,13296.04
1454,13256.19921875,13267.999999999998
1455,13111.97265625,13122.63
1456,13043.640625,13064.38
1457,13049.5224609375,13058.57
1458,13183.4111328125,13195.0
1459,13219.5810546875,13232.09
1460,13120.5322265625,13135.809999999998
1461,13135.6455078125,13150.930000000002
1462,13111.2265625,13130.45
1463,13166.32421875,13183.97
1464,13204.8896484375,13221.37
1465,13207.2373046875,13221.689999999999
1466,13223.5419921875,13238.81
1467,13156.697265625,13173.01
1468,13203.8876953125,13213.53
1469,13205.494140625,13212.04
1470,13100.3271484375,13114.91
1471,13196.150390625,13202.26
1472,13266.77734375,13282.13
1473,13261.099609375,13268.66
1474,13286.3115234375,13299.45
1475,13260.9970703125,13274.73
1476,13300.9091796875,13306.33
1477,13247.7919921875,13261.17
1478,13187.5751953125,13201.239999999998
1479,13281.2587890625,13289.520000000002
1480,13232.4443359375,13240.85
1481,13229.3076171875,13245.56
1482,13221.1943359375,13233.02
1483,13269.705078125,13282.92
1484,13257.712890625,13272.58
1485,13242.8046875,13250.0
1486,13253.8681640625,13265.55
1487,13287.0927734375,13297.53
1488,13278.361328125,13288.0
1489,13270.31640625,13286.29
1490,13195.3486328125,13210.0
1491,13129.68359375,13140.42
1492,13160.0517578125,13165.74
1493,13132.3486328125,13138.34
1494,13182.6796875,13199.52
1495,13193.7958984375,13203.96
1496,13121.634765625,13129.26
1497,13084.8935546875,13099.659999999998
1498,13130.470703125,13137.4
1499,13057.064453125,13065.57
1500,12978.6064453125,12993.0
1501,13122.0869140625,13140.75
1502,13147.8115234375,13161.71
1503,13234.5517578125,13243.839999999998
1504,13369.08203125,13387.93
1505,13444.1171875,13447.33
1506,13462.125,13469.05
1507,13433.5966796875,13444.52
1508,13556.865234375,13570.6
1509,13559.2958984375,13563.53
1510,13544.36328125,13569.080000000002
1511,13583.7548828125,13597.04
1512,13561.27734375,13573.51
1513,13555.71484375,13569.2
1514,13562.138671875,13570.52
1515,13498.724609375,13504.66
1516,13492.8125,13511.75
1517,13479.5322265625,13489.68
1518,13477.9169921875,13486.07
1519,13511.63671875,13530.59
1520,13461.068359375,13474.15
1521,13403.8232421875,13411.86
1522,13469.974609375,13481.87
1523,13460.11328125,13468.440000000002
1524,13395.3994140625,13416.39
1525,13579.6572265625,13598.0
1526,13613.7802734375,13619.38
1527,13563.87890625,13571.74
1528,13542.71484375,13552.68
1529,13465.0166015625,13467.59
1530,13495.3466796875,13504.23
1531,13431.6865234375,13440.45
1532,13419.1748046875,13437.59
1533,13432.669921875,13438.26
1534,13386.6240234375,13391.58
1535,13182.759765625,13186.02
1536,13212.8671875,13214.81
1537,13211.53125,13215.59
1538,13195.0244140625,13203.799999999997
1539,13203.4052734375,13218.399999999998
1540,13299.0009765625,13313.25
1541,13244.521484375,13256.76
1542,13246.9853515625,13266.89
1543,13281.169921875,13293.77
1544,13249.9951171875,13251.88
1545,13303.0859375,13316.41
1546,13278.4501953125,13292.6
1547,13350.4833984375,13365.93
1548,13334.9130859375,13346.0
1549,13321.4052734375,13340.089999999998
1550,13292.7265625,13312.81
1551,13268.88671875,13280.98
1552,13296.43359375,13308.38
1553,13363.958984375,13377.9
1554,13456.9189453125,13475.0
1555,13553.240234375,13562.26
1556,13518.1943359375,13523.45
1557,13525.0830078125,13539.74
1558,13530.5732421875,13526.269999999999
1559,13523.1982421875,13542.309999999998
1560,13532.083984375,13540.0
1561,13523.80859375,13534.45
1562,13504.9765625,13505.06
1563,13531.96484375,13550.0
1564,13571.296875,13588.71
1565,13622.533203125,13634.62
1566,13562.2353515625,13575.57
1567,13545.9052734375,13560.39
1568,13602.794921875,13610.009999999998
1569,13566.14453125,13574.36
1570,13607.513671875,13621.17
1571,13563.0322265625,13562.13
1572,13554.2294921875,13569.969999999998
1573,13614.939453125,13624.29
1574,13584.28515625,13594.06
1575,13639.0380859375,13651.22
1576,13689.6083984375,13699.54
1577,13603.06640625,13616.64
1578,13471.0302734375,13484.64
1579,13490.3505859375,13500.0
1580,13503.638671875,13515.01
1581,13512.4912109375,13525.16
1582,13497.3935546875,13515.8
1583,13467.072265625,13479.26
1584,13518.5126953125,13533.21
1585,13596.490234375,13614.61
1586,13560.6708984375,13570.569999999998
1587,13572.013671875,13589.05
1588,13790.00390625,13812.68
1589,13739.62109375,13750.0
1590,13729.1826171875,13743.96
1591,13891.52734375,13907.850000000002
1592,13759.3466796875,13766.37
1593,13799.40625,13813.67
1594,13851.82421875,13855.62
1595,13938.5810546875,13952.66
1596,13894.2529296875,13900.99
1597,13873.037109375,13886.79
1598,13889.3798828125,13905.05
1599,13860.453125,13872.11
1600,13777.2373046875,13788.0
1601,13802.6025390625,13814.54
1602,13794.884765625,13814.08
1603,13838.998046875,13854.01
1604,13829.0302734375,13840.0
1605,13816.6591796875,13830.63
1606,13753.521484375,13765.0
1607,13773.1298828125,13783.98
1608,13742.1142578125,13757.220000000001
1609,13718.775390625,13729.19
1610,13764.5146484375,13778.49
1611,13780.646484375,13794.24
1612,13805.5322265625,13824.139999999998
1613,13838.3544921875,13850.92
1614,13829.755859375,13835.18
1615,13839.255859375,13849.7
1616,13842.83984375,13857.29
1617,13868.4970703125,13879.14
1618,13788.0380859375,13794.570000000002
1619,13804.8671875,13816.08
1620,13841.4619140625,13861.43
1621,13726.06640625,13733.84
1622,13721.078125,13738.359999999999
1623,13767.9482421875,13773.020000000002
1624,13759.0703125,13776.67
1625,13711.5087890625,13724.5
1626,13674.79296875,13684.0
1627,13691.3408203125,13710.8
1628,13652.7900390625,13665.3
1629,13671.6669921875,13684.28
1630,13738.10546875,13752.8
1631,13693.1318359375,13707.91
1632,13708.880859375,13725.56
1633,13722.212890625,13735.14
1634,13737.3515625,13752.69
1635,13794.955078125,13805.84
1636,13752.6962890625,13767.44
1637,13749.5517578125,13760.82
1638,13724.9140625,13737.7
1639,13682.7705078125,13693.4
1640,13710.349609375,13721.63
1641,13721.72265625,13735.66
1642,13705.8251953125,13713.5
1643,13696.3291015625,13711.69
1644,13702.001953125,13720.23
1645,13751.4521484375,13767.97
1646,13767.703125,13780.66
1647,13787.193359375,13797.93
1648,13776.5166015625,13796.22
1649,13786.1357421875,13804.82
1650,13838.5458984375,13851.81
1651,13799.0556640625,13809.03
1652,13772.1796875,13780.38
1653,13798.11328125,13809.35
1654,13776.78515625,13794.08
1655,13806.3251953125,13820.379999999997
1656,13794.921875,13814.44
1657,13795.833984375,13811.939999999999
1658,13814.6435546875,13832.59
1659,13776.65625,13793.67
1660,13814.970703125,13832.54
1661,13809.3017578125,13817.85
1662,13820.291015625,13832.939999999999
1663,13802.294921875,13819.51
1664,13775.28515625,13794.88
1665,13700.58984375,13711.21
1666,13718.2607421875,13733.31
1667,13752.4365234375,13761.999999999998
1668,13810.10546875,13817.060000000001
1669,13802.2548828125,13816.2
1670,13782.3916015625,13795.720000000001
1671,13749.349609375,13760.91
1672,13696.8056640625,13711.380000000001
1673,13725.365234375,13734.25
1674,13674.181640625,13691.75
1675,13693.1328125,13707.489999999998
1676,13674.8408203125,13691.71
1677,13690.9580078125,13709.35
1678,13683.0478515625,13700.0
1679,13693.1337890625,13704.14
1680,13725.7822265625,13739.93
1681,13738.0361328125,13752.55
1682,13739.46875,13755.01
1683,13740.212890625,13755.03
1684,13636.8076171875,13650.1
1685,13447.71484375,13456.77
1686,13496.107421875,13508.980000000001
1687,13575.4833984375,13583.47
1688,13522.2802734375,13532.36
1689,13478.5322265625,13495.6
1690,13421.6787109375,13433.100000000002
1691,13412.47265625,13421.33
1692,13422.09375,13440.01
1693,13301.703125,13318.59
1694,13352.068359375,13374.82
1695,13388.7744140625,13401.54
1696,13413.9091796875,13431.950000000003
1697,13467.2509765625,13480.0
1698,13493.9384765625,13498.04
1699,13497.06640625,13507.19
1700,13506.4150390625,13524.08
1701,13503.1474609375,13521.43
1702,13528.9833984375,13550.0
1703,13499.4130859375,13522.15
1704,13494.68359375,13505.72
1705,13452.3994140625,13472.0
1706,13512.0048828125,13527.81
1707,13549.09765625,13562.9
1708,13663.42578125,13679.409999999998
1709,13654.43359375,13673.0
1710,13618.58203125,13629.16
1711,13609.8955078125,13626.37
1712,13645.95703125,13654.93
1713,13574.5732421875,13583.01
1714,13587.0009765625,13603.72
1715,13558.001953125,13563.72
1716,13473.5810546875,13480.0
1717,13524.66796875,13537.1
1718,13536.599609375,13547.13
1719,13588.34375,13604.49
1720,13604.330078125,13615.730000000001
1721,13425.8779296875,13436.96
1722,13376.25,13388.829999999998
1723,13395.3515625,13402.31
1724,13348.4326171875,13365.3
1725,13395.01171875,13418.49
1726,13398.5810546875,13415.36
1727,13360.5498046875,13373.76
1728,13405.3955078125,13426.64
1729,13420.3798828125,13435.9
1730,13390.5009765625,13404.96
1731,13436.8037109375,13449.78
1732,13495.931640625,13510.36
1733,13517.42578125,13525.35
1734,13510.4541015625,13524.390000000001
1735,13550.859375,13564.39
1736,13540.416015625,13555.759999999998
1737,13539.2470703125,13552.440000000002
1738,13505.9853515625,13519.63
1739,13524.3779296875,13540.0
1740,13495.3076171875,13506.05
1741,13510.7607421875,13526.63
1742,13644.02734375,13664.03
1743,13697.9453125,13709.66
1744,13681.98046875,13696.61
1745,13783.4794921875,13796.99
1746,13740.443359375,13751.8
1747,13706.5380859375,13713.79
1748,13730.5751953125,13740.0
1749,13713.7744140625,13725.37
1750,13709.8544921875,13721.97
1751,13733.0419921875,13748.5
1752,13746.8369140625,13754.56
1753,13745.1845703125,13753.99
1754,13754.2724609375,13759.07
1755,13726.3115234375,13731.020000000002
1756,13730.6875,13744.760000000002
1757,13734.9482421875,13746.37
1758,13747.3779296875,13763.06
1759,13734.18359375,13741.97
1760,13764.4794921875,13786.25
1761,13829.6279296875,13839.599999999999
1762,14021.43359375,14040.01
1763,14026.677734375,14041.58
1764,13993.3984375,14004.54
1765,13778.638671875,13782.72
1766,13771.2451171875,13771.26
1767,13820.068359375,13833.93
1768,13785.5048828125,13788.16
1769,13744.6455078125,13763.47
1770,13896.5693359375,13907.47
1771,13912.822265625,13920.45
1772,13870.4765625,13890.08
1773,13899.9072265625,13910.05
1774,13870.3408203125,13882.5
1775,13783.28125,13795.12
1776,13794.921875,13806.429999999998
1777,13792.80078125,13802.0
1778,13776.3876953125,13796.21
1779,13575.5927734375,13588.119999999999
1780,13677.2626953125,13691.2
1781,13639.1455078125,13652.67
1782,13676.673828125,13692.259999999998
1783,13655.39453125,13672.28
1784,13718.203125,13731.099999999999
1785,13693.310546875,13704.0
1786,13681.7646484375,13694.480000000001
1787,13709.4775390625,13727.98
1788,13812.5361328125,13830.54
1789,13820.5244140625,13840.89
1790,13825.142578125,13840.25
1791,13848.79296875,13855.220000000001
1792,13747.4130859375,13750.15
1793,13842.0029296875,13858.36
1794,13895.541015625,13905.11
1795,13921.9853515625,13931.81
1796,13990.654296875,14009.81
1797,14020.513671875,14037.24
1798,14226.5654296875,14233.08
1799,14064.2646484375,14076.41
1800,14089.681640625,14099.98
1801,14117.7705078125,14106.33
1802,14119.5087890625,14111.94
1803,14109.630859375,14125.43
1804,14021.5048828125,14010.0
1805,14024.8125,14050.01
1806,14047.87890625,14067.97
1807,13999.1484375,14010.94
1808,14185.2158203125,14207.95
1809,14142.3671875,14150.55
1810,14110.2451171875,14126.2
1811,14140.9150390625,14160.59
1812,14151.0966796875,14162.74
1813,14106.2119140625,14124.97
1814,14167.4453125,14175.72
1815,14140.7802734375,14154.78
1816,14200.134765625,14203.21
1817,14241.9873046875,14250.99
1818,14290.873046875,14296.54
1819,14318.28515625,14324.720000000001
1820,14298.70703125,14314.66
1821,14288.5693359375,14305.65
1822,14296.73046875,14308.09
1823,14315.1904296875,14332.28
1824,14327.384765625,14341.81
